Thu Dec 10 14:01:32 CLST 2015
MAPPINGS V HII Region Grid: QZ sph_GCZO_Pk45_kinf
Run: sph,two,LPk=4.5,dep=Depln_Fe_1.50.txt,kap=inf,GCZFea05t2,SF=cont,a05,isp,#11,P6,Mv5.0.16,Svm802,FE15
Resampled with pyqz 0.7.2 (sampling=2) 2015-12-10 17:53:04.654843
Original LogQ: [ 6.5   6.75  7.    7.25  7.5   7.75  8.    8.25  8.5 ]
Original Tot[O]+12: [ 8.11   8.485  8.635  8.835  8.985]
LogQ(0),Tot[O]+12(1),gas[O]+12(2),Tot[Fe](3),gas[Fe](4),LogP/k(5),[NII]/Ha(6),[NII]+/Ha(7),[SII]+/Ha(8),[NII]/[OII]+(9),[NII]+/[OII]+(10),[NII]/[SII]+(11),[NII]+/[SII]+(12),[OII]+/Hb(13),[OIII]/Hb(14),[OIII]+/Hb(15),[OIII]/[OII]+(16),[OIII]+/[OII]+(17),[OIII]/[SII]+(18),[OIII]+/[SII]+(19),4363/[OIII](20),4363/[OIII]+(21),[OI]/[OII]+(22),[OII]+/[SII]+(23),R23(24),S23(25),6716/6731(26),3729/3726(27)
6.5000,8.7350,8.6250,7.4700,5.9700,4.5000,-0.2953,-0.1684,-0.1380,-0.4710,-0.3438,-0.1543,-0.0272,0.6415,-1.2967,-1.1677,-1.9384,-1.8093,-1.6242,-1.4952,nan,nan,-1.2603,0.3139,0.6481,0.4664,0.1628,0.1623
6.6250,8.7350,8.6250,7.4700,5.9700,4.5000,-0.2942,-0.1672,-0.1875,-0.4836,-0.3565,-0.1031,0.0240,0.6550,-1.0662,-0.9371,-1.7213,-1.5922,-1.3435,-1.2145,nan,nan,-1.3454,0.3776,0.6654,0.4472,0.1627,0.1623
6.7500,8.7350,8.6250,7.4700,5.9700,4.5000,-0.2993,-0.1722,-0.2433,-0.4963,-0.3692,-0.0525,0.0745,0.6624,-0.8439,-0.7148,-1.5065,-1.3774,-1.0657,-0.9366,nan,nan,-1.4285,0.4407,0.6802,0.4272,0.1626,0.1623
6.8750,8.7350,8.6250,7.4700,5.9700,4.5000,-0.3107,-0.1836,-0.3047,-0.5091,-0.3820,-0.0027,0.1243,0.6634,-0.6313,-0.5022,-1.2949,-1.1658,-0.7917,-0.6626,nan,nan,-1.5089,0.5031,0.6923,0.4067,0.1625,0.1623
7.0000,8.7350,8.6250,7.4700,5.9700,4.5000,-0.3306,-0.2034,-0.3729,-0.5219,-0.3948,0.0457,0.1728,0.6565,-0.4305,-0.3015,-1.0873,-0.9582,-0.5228,-0.3937,nan,nan,-1.5861,0.5644,0.7018,0.3854,0.1625,0.1623
7.1250,8.7350,8.6250,7.4700,5.9700,4.5000,-0.3598,-0.2327,-0.4469,-0.5344,-0.4074,0.0886,0.2157,0.6401,-0.2505,-0.1215,-0.8905,-0.7614,-0.2705,-0.1414,nan,nan,-1.6554,0.6199,0.7082,0.3632,0.1624,0.1623
7.2500,8.7350,8.6250,7.4700,5.9700,4.5000,-0.4030,-0.2759,-0.5232,-0.5467,-0.4196,0.1234,0.2504,0.6092,-0.0980,0.0310,-0.7074,-0.5783,-0.0403,0.0887,-2.5079,-2.6369,-1.7136,0.6670,0.7106,0.3401,0.1624,0.1622
7.3750,8.7350,8.6250,7.4700,5.9700,4.5000,-0.4567,-0.3296,-0.6020,-0.5571,-0.4300,0.1510,0.2780,0.5663,0.0274,0.1565,-0.5414,-0.4124,0.1639,0.2929,-2.5318,-2.6609,-1.7597,0.7053,0.7096,0.3160,0.1624,0.1622
7.5000,8.7350,8.6250,7.4700,5.9700,4.5000,-0.5127,-0.3856,-0.6810,-0.5644,-0.4373,0.1706,0.2977,0.5178,0.1202,0.2493,-0.3976,-0.2686,0.3346,0.4637,-2.5568,-2.6859,-1.7898,0.7323,0.7047,0.2917,0.1624,0.1622
7.6250,8.7350,8.6250,7.4700,5.9700,4.5000,-0.5712,-0.4441,-0.7544,-0.5696,-0.4426,0.1850,0.3121,0.4641,0.1884,0.3175,-0.2745,-0.1455,0.4770,0.6061,-2.5821,-2.7111,-1.8082,0.7514,0.6969,0.2684,0.1624,0.1622
7.7500,8.7350,8.6250,7.4700,5.9700,4.5000,-0.6293,-0.5023,-0.8214,-0.5731,-0.4460,0.1950,0.3221,0.4108,0.2357,0.3648,-0.1752,-0.0461,0.5891,0.7182,-2.6081,-2.7371,-1.8165,0.7643,0.6892,0.2461,0.1624,0.1622
7.8750,8.7350,8.6250,7.4700,5.9700,4.5000,-0.6800,-0.5530,-0.8789,-0.5756,-0.4484,0.2016,0.3287,0.3638,0.2673,0.3965,-0.0953,0.0337,0.6773,0.8063,-2.6267,-2.7557,-1.8175,0.7726,0.6818,0.2267,0.1624,0.1622
8.0000,8.7350,8.6250,7.4700,5.9700,4.5000,-0.7215,-0.5944,-0.9242,-0.5776,-0.4505,0.2065,0.3336,0.3239,0.2898,0.4189,-0.0343,0.0947,0.7445,0.8735,-2.6442,-2.7732,-1.8156,0.7788,0.6747,0.2110,0.1624,0.1622
8.1250,8.7350,8.6250,7.4700,5.9700,4.5000,-0.7546,-0.6274,-0.9598,-0.5793,-0.4523,0.2102,0.3373,0.2927,0.3044,0.4335,0.0109,0.1399,0.7938,0.9228,-2.6555,-2.7845,-1.8110,0.7830,0.6697,0.1982,0.1623,0.1622
8.2500,8.7350,8.6250,7.4700,5.9700,4.5000,-0.7794,-0.6523,-0.9866,-0.5810,-0.4539,0.2126,0.3397,0.2699,0.3158,0.4448,0.0453,0.1744,0.8317,0.9608,-2.6635,-2.7925,-1.8066,0.7865,0.6668,0.1882,0.1623,0.1622
8.3750,8.7350,8.6250,7.4700,5.9700,4.5000,-0.7980,-0.6709,-1.0065,-0.5826,-0.4555,0.2135,0.3406,0.2530,0.3241,0.4531,0.0703,0.1993,0.8594,0.9885,-2.6693,-2.7983,-1.8023,0.7893,0.6650,0.1805,0.1622,0.1621
8.5000,8.7350,8.6250,7.4700,5.9700,4.5000,-0.8104,-0.6834,-1.0196,-0.5841,-0.4571,0.2128,0.3399,0.2423,0.3300,0.4590,0.0869,0.2158,0.8782,1.0073,-2.6715,-2.8006,-1.7980,0.7915,0.6646,0.1752,0.1622,0.1621
6.5000,8.8350,8.7250,7.6700,6.1700,4.5000,-0.2842,-0.1572,-0.1735,-0.2823,-0.1552,-0.1107,0.0164,0.4686,-1.5513,-1.4223,-2.0199,-1.8909,-1.8483,-1.7193,nan,nan,-1.2466,0.1716,0.4741,0.4396,0.1637,0.1624
6.6250,8.8350,8.7250,7.6700,6.1700,4.5000,-0.2802,-0.1532,-0.2191,-0.2945,-0.1674,-0.0607,0.0663,0.4844,-1.3215,-1.1924,-1.8057,-1.6768,-1.5721,-1.4431,nan,nan,-1.3341,0.2337,0.4931,0.4243,0.1636,0.1624
6.7500,8.8350,8.7250,7.6700,6.1700,4.5000,-0.2818,-0.1547,-0.2712,-0.3065,-0.1794,-0.0106,0.1164,0.4946,-1.0986,-0.9695,-1.5932,-1.4642,-1.2974,-1.1683,nan,nan,-1.4206,0.2958,0.5093,0.4080,0.1635,0.1624
6.8750,8.8350,8.7250,7.6700,6.1700,4.5000,-0.2893,-0.1622,-0.3293,-0.3183,-0.1912,0.0398,0.1668,0.4987,-0.8843,-0.7552,-1.3830,-1.2540,-1.0250,-0.8959,nan,nan,-1.5055,0.3579,0.5226,0.3907,0.1634,0.1624
7.0000,8.8350,8.7250,7.6700,6.1700,4.5000,-0.3042,-0.1771,-0.3944,-0.3299,-0.2029,0.0902,0.2173,0.4955,-0.6802,-0.5511,-1.1757,-1.0466,-0.7555,-0.6265,nan,nan,-1.5886,0.4201,0.5329,0.3724,0.1634,0.1624
7.1250,8.8350,8.7250,7.6700,6.1700,4.5000,-0.3279,-0.2008,-0.4656,-0.3413,-0.2143,0.1363,0.2634,0.4834,-0.4953,-0.3663,-0.9784,-0.8493,-0.5006,-0.3717,nan,nan,-1.6653,0.4777,0.5399,0.3530,0.1633,0.1623
7.2500,8.8350,8.7250,7.6700,6.1700,4.5000,-0.3648,-0.2377,-0.5410,-0.3523,-0.2252,0.1763,0.3033,0.4575,-0.3363,-0.2073,-0.7938,-0.6648,-0.2652,-0.1362,-2.7162,-2.8452,-1.7332,0.5286,0.5425,0.3316,0.1633,0.1623
7.3750,8.8350,8.7250,7.6700,6.1700,4.5000,-0.4125,-0.2854,-0.6207,-0.3615,-0.2344,0.2100,0.3370,0.4194,-0.2045,-0.0755,-0.6261,-0.4971,-0.0547,0.0744,-2.7461,-2.8751,-1.7902,0.5715,0.5408,0.3081,0.1633,0.1623
7.5000,8.8350,8.7250,7.6700,6.1700,4.5000,-0.4651,-0.3380,-0.7008,-0.3676,-0.2405,0.2357,0.3628,0.3732,-0.1077,0.0213,-0.4809,-0.3519,0.1224,0.2515,-2.7773,-2.9063,-1.8319,0.6034,0.5330,0.2838,0.1634,0.1623
7.6250,8.8350,8.7250,7.6700,6.1700,4.5000,-0.5222,-0.3951,-0.7771,-0.3716,-0.2445,0.2558,0.3829,0.3201,-0.0375,0.0915,-0.3572,-0.2281,0.2705,0.3995,-2.8130,-2.9419,-1.8617,0.6276,0.5208,0.2588,0.1633,0.1623
7.7500,8.8350,8.7250,7.6700,6.1700,4.5000,-0.5789,-0.4519,-0.8496,-0.3743,-0.2472,0.2707,0.3978,0.2672,0.0085,0.1375,-0.2587,-0.1296,0.3863,0.5153,-2.8495,-2.9785,-1.8792,0.6450,0.5082,0.2337,0.1633,0.1623
7.8750,8.8350,8.7250,7.6700,6.1700,4.5000,-0.6295,-0.5025,-0.9126,-0.3761,-0.2490,0.2817,0.4088,0.2196,0.0370,0.1660,-0.1805,-0.0515,0.4772,0.6062,-2.8778,-3.0068,-1.8882,0.6577,0.4952,0.2112,0.1633,0.1623
8.0000,8.8350,8.7250,7.6700,6.1700,4.5000,-0.6732,-0.5462,-0.9632,-0.3779,-0.2508,0.2899,0.4170,0.1776,0.0559,0.1849,-0.1217,0.0073,0.5461,0.6751,-2.9052,-3.0342,-1.8920,0.6678,0.4823,0.1917,0.1633,0.1623
8.1250,8.8350,8.7250,7.6700,6.1700,4.5000,-0.7082,-0.5811,-1.0038,-0.3799,-0.2528,0.2957,0.4228,0.1449,0.0668,0.1958,-0.0788,0.0503,0.5968,0.7258,-2.9226,-3.0517,-1.8916,0.6755,0.4724,0.1757,0.1633,0.1623
8.2500,8.8350,8.7250,7.6700,6.1700,4.5000,-0.7346,-0.6075,-1.0347,-0.3821,-0.2550,0.3001,0.4272,0.1213,0.0754,0.2044,-0.0460,0.0831,0.6363,0.7653,-2.9357,-3.0648,-1.8900,0.6822,0.4659,0.1635,0.1632,0.1622
8.3750,8.8350,8.7250,7.6700,6.1700,4.5000,-0.7548,-0.6276,-1.0580,-0.3845,-0.2574,0.3032,0.4303,0.1038,0.0819,0.2109,-0.0221,0.1070,0.6657,0.7947,-2.9443,-3.0734,-1.8874,0.6877,0.4615,0.1541,0.1632,0.1622
8.5000,8.8350,8.7250,7.6700,6.1700,4.5000,-0.7683,-0.6412,-1.0736,-0.3870,-0.2600,0.3053,0.4324,0.0929,0.0869,0.2160,-0.0060,0.1230,0.6863,0.8154,-2.9475,-3.0765,-1.8840,0.6924,0.4598,0.1477,0.1631,0.1621
6.5000,8.9100,8.8000,7.8200,6.3200,4.5000,-0.3345,-0.2075,-0.2529,-0.0996,0.0275,-0.0831,0.0440,0.2408,-1.8804,-1.7514,-2.1207,-1.9917,-2.1028,-1.9738,nan,nan,-1.2119,0.0181,0.2452,0.3681,0.1643,0.1625
6.6250,8.9100,8.8000,7.8200,6.3200,4.5000,-0.3275,-0.2005,-0.2935,-0.1113,0.0158,-0.0353,0.0918,0.2590,-1.6517,-1.5227,-1.9101,-1.7812,-1.8325,-1.7035,nan,nan,-1.2998,0.0778,0.2660,0.3573,0.1643,0.1625
6.7500,8.9100,8.8000,7.8200,6.3200,4.5000,-0.3256,-0.1985,-0.3408,-0.1226,0.0045,0.0134,0.1404,0.2718,-1.4289,-1.2998,-1.7004,-1.5714,-1.5626,-1.4335,nan,nan,-1.3869,0.1379,0.2836,0.3451,0.1642,0.1625
6.8750,8.9100,8.8000,7.8200,6.3200,4.5000,-0.3292,-0.2021,-0.3945,-0.1334,-0.0064,0.0635,0.1906,0.2788,-1.2134,-1.0843,-1.4920,-1.3630,-1.2933,-1.1643,nan,nan,-1.4731,0.1989,0.2979,0.3316,0.1641,0.1625
7.0000,8.9100,8.8000,7.8200,6.3200,4.5000,-0.3392,-0.2121,-0.4552,-0.1440,-0.0170,0.1140,0.2411,0.2794,-1.0062,-0.8771,-1.2853,-1.1562,-1.0249,-0.8960,nan,nan,-1.5581,0.2603,0.3092,0.3168,0.1641,0.1625
7.1250,8.9100,8.8000,7.8200,6.3200,4.5000,-0.3570,-0.2299,-0.5216,-0.1543,-0.0273,0.1615,0.2885,0.2719,-0.8161,-0.6870,-1.0875,-0.9584,-0.7689,-0.6399,nan,nan,-1.6376,0.3183,0.3174,0.3008,0.1641,0.1624
7.2500,8.9100,8.8000,7.8200,6.3200,4.5000,-0.3863,-0.2592,-0.5937,-0.1643,-0.0372,0.2053,0.3323,0.2526,-0.6486,-0.5195,-0.9009,-0.7719,-0.5288,-0.3997,-2.9376,-3.0666,-1.7096,0.3722,0.3214,0.2829,0.1640,0.1624
7.3750,8.9100,8.8000,7.8200,6.3200,4.5000,-0.4258,-0.2987,-0.6710,-0.1727,-0.0456,0.2434,0.3704,0.2219,-0.5074,-0.3784,-0.7306,-0.6016,-0.3120,-0.1829,-2.9692,-3.0982,-1.7712,0.4188,0.3209,0.2629,0.1641,0.1624
7.5000,8.9100,8.8000,7.8200,6.3200,4.5000,-0.4722,-0.3451,-0.7486,-0.1780,-0.0509,0.2739,0.4011,0.1809,-0.4016,-0.2726,-0.5824,-0.4534,-0.1275,0.0016,-3.0024,-3.1314,-1.8176,0.4549,0.3134,0.2404,0.1641,0.1624
7.6250,8.9100,8.8000,7.8200,6.3200,4.5000,-0.5247,-0.3977,-0.8244,-0.1809,-0.0538,0.2991,0.4262,0.1315,-0.3242,-0.1952,-0.4564,-0.3273,0.0273,0.1563,-3.0468,-3.1758,-1.8514,0.4835,0.3003,0.2158,0.1641,0.1624
7.7500,8.9100,8.8000,7.8200,6.3200,4.5000,-0.5771,-0.4501,-0.8985,-0.1828,-0.0557,0.3188,0.4459,0.0820,-0.2764,-0.1475,-0.3583,-0.2293,0.1467,0.2756,-3.0915,-3.2205,-1.8718,0.5050,0.2849,0.1911,0.1640,0.1624
7.8750,8.9100,8.8000,7.8200,6.3200,4.5000,-0.6252,-0.4982,-0.9641,-0.1841,-0.0570,0.3344,0.4615,0.0363,-0.2495,-0.1206,-0.2828,-0.1538,0.2387,0.3677,-3.1294,-3.2584,-1.8830,0.5217,0.2676,0.1675,0.1640,0.1623
8.0000,8.9100,8.8000,7.8200,6.3200,4.5000,-0.6686,-0.5416,-1.0180,-0.1855,-0.0584,0.3468,0.4739,-0.0055,-0.2354,-0.1064,-0.2298,-0.1008,0.3060,0.4350,-3.1666,-3.2956,-1.8892,0.5358,0.2504,0.1451,0.1640,0.1623
8.1250,8.9100,8.8000,7.8200,6.3200,4.5000,-0.7035,-0.5764,-1.0620,-0.1881,-0.0609,0.3564,0.4835,-0.0374,-0.2312,-0.1022,-0.1943,-0.0652,0.3535,0.4825,-3.1881,-3.3171,-1.8913,0.5478,0.2364,0.1262,0.1639,0.1622
8.2500,8.9100,8.8000,7.8200,6.3200,4.5000,-0.7296,-0.6025,-1.0959,-0.1913,-0.0642,0.3643,0.4914,-0.0594,-0.2281,-0.0991,-0.1685,-0.0394,0.3902,0.5192,-3.2040,-3.3332,-1.8925,0.5586,0.2258,0.1115,0.1638,0.1622
8.3750,8.9100,8.8000,7.8200,6.3200,4.5000,-0.7496,-0.6225,-1.1217,-0.1951,-0.0680,0.3705,0.4976,-0.0753,-0.2259,-0.0968,-0.1508,-0.0217,0.4175,0.5465,-3.2123,-3.3413,-1.8930,0.5683,0.2189,0.1001,0.1637,0.1621
8.5000,8.9100,8.8000,7.8200,6.3200,4.5000,-0.7629,-0.6358,-1.1394,-0.1994,-0.0723,0.3753,0.5023,-0.0840,-0.2242,-0.0951,-0.1398,-0.0108,0.4371,0.5662,-3.2121,-3.3411,-1.8929,0.5771,0.2162,0.0923,0.1636,0.1620
6.5000,8.9850,8.8750,7.9700,6.4700,4.5000,-0.4499,-0.3228,-0.3912,0.1280,0.2551,-0.0587,0.0684,-0.0950,-2.3617,-2.2327,-2.2667,-2.1377,-2.4535,-2.3244,nan,nan,-1.1490,-0.1867,-0.0918,0.2397,0.1649,0.1626
6.6250,8.9850,8.8750,7.9700,6.4700,4.5000,-0.4389,-0.3118,-0.4243,0.1169,0.2440,-0.0146,0.1125,-0.0737,-2.1353,-2.0063,-2.0612,-1.9322,-2.1922,-2.0632,nan,nan,-1.2348,-0.1312,-0.0688,0.2351,0.1649,0.1625
6.7500,8.9850,8.8750,7.9700,6.4700,4.5000,-0.4326,-0.3055,-0.4646,0.1065,0.2336,0.0320,0.1591,-0.0576,-1.9132,-1.7841,-1.8556,-1.7266,-1.9300,-1.8010,nan,nan,-1.3205,-0.0744,-0.0495,0.2286,0.1649,0.1625
6.8750,8.9850,8.8750,7.9700,6.4700,4.5000,-0.4313,-0.3042,-0.5119,0.0969,0.2240,0.0812,0.2083,-0.0471,-1.6966,-1.5675,-1.6498,-1.5208,-1.6658,-1.5368,nan,nan,-1.4061,-0.0159,-0.0341,0.2202,0.1648,0.1625
7.0000,8.9850,8.8750,7.9700,6.4700,4.5000,-0.4352,-0.3081,-0.5658,0.0876,0.2146,0.1306,0.2577,-0.0419,-1.4859,-1.3569,-1.4440,-1.3149,-1.4009,-1.2719,nan,nan,-1.4917,0.0430,-0.0214,0.2105,0.1648,0.1625
7.1250,8.9850,8.8750,7.9700,6.4700,4.5000,-0.4453,-0.3182,-0.6249,0.0785,0.2055,0.1790,0.3061,-0.0431,-1.2889,-1.1599,-1.2457,-1.1166,-1.1451,-1.0161,nan,nan,-1.5728,0.1005,-0.0114,0.1997,0.1648,0.1625
7.2500,8.9850,8.8750,7.9700,6.4700,4.5000,-0.4639,-0.3368,-0.6903,0.0697,0.1968,0.2264,0.3535,-0.0531,-1.1092,-0.9801,-1.0561,-0.9270,-0.8994,-0.7703,-3.2307,-3.3598,-1.6482,0.1567,-0.0045,0.1875,0.1648,0.1625
7.3750,8.9850,8.8750,7.9700,6.4700,4.5000,-0.4907,-0.3636,-0.7612,0.0620,0.1891,0.2692,0.3963,-0.0719,-0.9537,-0.8246,-0.8817,-0.7527,-0.6750,-0.5459,-3.2607,-3.3897,-1.7133,0.2070,-0.0020,0.1733,0.1648,0.1625
7.5000,8.9850,8.8750,7.9700,6.4700,4.5000,-0.5273,-0.4002,-0.8329,0.0575,0.1846,0.3056,0.4327,-0.1039,-0.8320,-0.7029,-0.7280,-0.5990,-0.4800,-0.3509,-3.2926,-3.4216,-1.7623,0.2481,-0.0064,0.1556,0.1648,0.1624
7.6250,8.9850,8.8750,7.9700,6.4700,4.5000,-0.5714,-0.4443,-0.9055,0.0559,0.1829,0.3369,0.4640,-0.1461,-0.7410,-0.6120,-0.5976,-0.4687,-0.3156,-0.1866,-3.3468,-3.4758,-1.7979,0.2818,-0.0175,0.1347,0.1648,0.1624
7.7500,8.9850,8.8750,7.9700,6.4700,4.5000,-0.6156,-0.4886,-0.9781,0.0548,0.1818,0.3624,0.4895,-0.1885,-0.6880,-0.5590,-0.4995,-0.3705,-0.1918,-0.0628,-3.3998,-3.5288,-1.8186,0.3077,-0.0344,0.1120,0.1647,0.1624
7.8750,8.9850,8.8750,7.9700,6.4700,4.5000,-0.6582,-0.5312,-1.0439,0.0541,0.1812,0.3838,0.5109,-0.2295,-0.6620,-0.5330,-0.4281,-0.2990,-0.0992,0.0298,-3.4496,-3.5786,-1.8298,0.3289,-0.0559,0.0877,0.1647,0.1623
8.0000,8.9850,8.8750,7.9700,6.4700,4.5000,-0.6992,-0.5721,-1.1007,0.0532,0.1803,0.4015,0.5286,-0.2690,-0.6546,-0.5256,-0.3856,-0.2566,-0.0373,0.0917,-3.4994,-3.6284,-1.8378,0.3483,-0.0775,0.0634,0.1646,0.1622
8.1250,8.9850,8.8750,7.9700,6.4700,4.5000,-0.7322,-0.6050,-1.1478,0.0500,0.1771,0.4159,0.5430,-0.2982,-0.6616,-0.5326,-0.3643,-0.2354,0.0019,0.1309,-3.5239,-3.6529,-1.8431,0.3662,-0.0963,0.0418,0.1645,0.1622
8.2500,8.9850,8.8750,7.9700,6.4700,4.5000,-0.7561,-0.6290,-1.1843,0.0447,0.1718,0.4281,0.5552,-0.3159,-0.6681,-0.5391,-0.3522,-0.2232,0.0312,0.1602,-3.5417,-3.6708,-1.8487,0.3834,-0.1123,0.0231,0.1644,0.1621
8.3750,8.9850,8.8750,7.9700,6.4700,4.5000,-0.7745,-0.6474,-1.2127,0.0386,0.1657,0.4381,0.5652,-0.3276,-0.6734,-0.5444,-0.3468,-0.2178,0.0527,0.1817,-3.5465,-3.6755,-1.8547,0.3996,-0.1223,0.0087,0.1643,0.1619
8.5000,8.9850,8.8750,7.9700,6.4700,4.5000,-0.7863,-0.6592,-1.2325,0.0314,0.1585,0.4463,0.5733,-0.3316,-0.6783,-0.5492,-0.3467,-0.2176,0.0682,0.1972,-3.5384,-3.6674,-1.8610,0.4149,-0.1259,-0.0011,0.1641,0.1617
