Thu Dec 10 15:15:05 CLST 2015
MAPPINGS V HII Region Grid: QZ sph_GCZO_Pk55_kinf
Run: sph,two,LPk=5.5,dep=Depln_Fe_1.50.txt,kap=inf,GCZFea05t2,SF=cont,a05,isp,#11,P6,Mv5.0.16,Svm802,FE15
Resampled with pyqz 0.7.2 (sampling=2) 2015-12-10 17:53:08.544164
Original LogQ: [ 6.5   6.75  7.    7.25  7.5   7.75  8.    8.25  8.5 ]
Original Tot[O]+12: [ 8.11   8.485  8.635  8.835  8.985]
LogQ(0),Tot[O]+12(1),gas[O]+12(2),Tot[Fe](3),gas[Fe](4),LogP/k(5),[NII]/Ha(6),[NII]+/Ha(7),[SII]+/Ha(8),[NII]/[OII]+(9),[NII]+/[OII]+(10),[NII]/[SII]+(11),[NII]+/[SII]+(12),[OII]+/Hb(13),[OIII]/Hb(14),[OIII]+/Hb(15),[OIII]/[OII]+(16),[OIII]+/[OII]+(17),[OIII]/[SII]+(18),[OIII]+/[SII]+(19),4363/[OIII](20),4363/[OIII]+(21),[OI]/[OII]+(22),[OII]+/[SII]+(23),R23(24),S23(25),6716/6731(26),3729/3726(27)
6.5000,8.7350,8.6250,7.4700,5.9700,5.5000,-0.2870,-0.1599,-0.1241,-0.4902,-0.3631,-0.1601,-0.0330,0.6676,-1.2705,-1.1415,-1.9391,-1.8099,-1.6108,-1.4818,nan,nan,-1.2651,0.3277,0.6742,0.4795,0.1549,0.1536
6.6250,8.7350,8.6250,7.4700,5.9700,5.5000,-0.2867,-0.1596,-0.1752,-0.5025,-0.3754,-0.1083,0.0188,0.6798,-1.0401,-0.9111,-1.7207,-1.5917,-1.3288,-1.1997,nan,nan,-1.3513,0.3917,0.6903,0.4592,0.1548,0.1535
6.7500,8.7350,8.6250,7.4700,5.9700,5.5000,-0.2927,-0.1656,-0.2329,-0.5149,-0.3879,-0.0568,0.0703,0.6860,-0.8175,-0.6885,-1.5044,-1.3754,-1.0488,-0.9197,nan,nan,-1.4359,0.4554,0.7039,0.4382,0.1546,0.1534
6.8750,8.7350,8.6250,7.4700,5.9700,5.5000,-0.3054,-0.1783,-0.2967,-0.5276,-0.4005,-0.0058,0.1213,0.6857,-0.6042,-0.4752,-1.2907,-1.1617,-0.7717,-0.6426,nan,nan,-1.5184,0.5188,0.7149,0.4165,0.1545,0.1534
7.0000,8.7350,8.6250,7.4700,5.9700,5.5000,-0.3265,-0.1994,-0.3677,-0.5404,-0.4133,0.0443,0.1714,0.6775,-0.4022,-0.2732,-1.0804,-0.9514,-0.4985,-0.3695,nan,nan,-1.5983,0.5817,0.7234,0.3940,0.1544,0.1533
7.1250,8.7350,8.6250,7.4700,5.9700,5.5000,-0.3582,-0.2311,-0.4446,-0.5532,-0.4261,0.0894,0.2165,0.6589,-0.2200,-0.0910,-0.8794,-0.7504,-0.2397,-0.1107,nan,nan,-1.6715,0.6396,0.7289,0.3707,0.1543,0.1532
7.2500,8.7350,8.6250,7.4700,5.9700,5.5000,-0.4043,-0.2772,-0.5287,-0.5660,-0.4389,0.1271,0.2542,0.6255,-0.0643,0.0647,-0.6904,-0.5614,-0.0001,0.1289,-2.4918,-2.6208,-1.7355,0.6902,0.7306,0.3456,0.1543,0.1531
7.3750,8.7350,8.6250,7.4700,5.9700,5.5000,-0.4620,-0.3350,-0.6185,-0.5771,-0.4501,0.1580,0.2851,0.5797,0.0653,0.1943,-0.5159,-0.3869,0.2170,0.3460,-2.5167,-2.6457,-1.7885,0.7328,0.7288,0.3189,0.1542,0.1530
7.5000,8.7350,8.6250,7.4700,5.9700,5.5000,-0.5282,-0.4011,-0.7085,-0.5856,-0.4586,0.1815,0.3086,0.5220,0.1630,0.2920,-0.3596,-0.2306,0.4054,0.5344,-2.5427,-2.6717,-1.8271,0.7650,0.7226,0.2920,0.1541,0.1528
7.6250,8.7350,8.6250,7.4700,5.9700,5.5000,-0.6012,-0.4742,-0.7979,-0.5923,-0.4652,0.2000,0.3271,0.4553,0.2367,0.3656,-0.2205,-0.0915,0.5692,0.6982,-2.5699,-2.6989,-1.8546,0.7896,0.7134,0.2649,0.1540,0.1527
7.7500,8.7350,8.6250,7.4700,5.9700,5.5000,-0.6742,-0.5471,-0.8870,-0.5972,-0.4701,0.2144,0.3415,0.3885,0.2891,0.4181,-0.1001,0.0288,0.7075,0.8365,-2.5975,-2.7265,-1.8704,0.8077,0.7041,0.2378,0.1538,0.1525
7.8750,8.7350,8.6250,7.4700,5.9700,5.5000,-0.7439,-0.6167,-0.9687,-0.6011,-0.4740,0.2254,0.3525,0.3238,0.3258,0.4548,0.0037,0.1327,0.8246,0.9536,-2.6184,-2.7474,-1.8777,0.8209,0.6950,0.2131,0.1537,0.1524
8.0000,8.7350,8.6250,7.4700,5.9700,5.5000,-0.8104,-0.6832,-1.0406,-0.6048,-0.4777,0.2329,0.3600,0.2610,0.3528,0.4819,0.0907,0.2198,0.9219,1.0509,-2.6380,-2.7671,-1.8788,0.8313,0.6859,0.1913,0.1535,0.1522
8.1250,8.7350,8.6250,7.4700,5.9700,5.5000,-0.8679,-0.7409,-1.1028,-0.6084,-0.4813,0.2367,0.3639,0.2075,0.3716,0.5007,0.1622,0.2913,1.0011,1.1301,-2.6508,-2.7799,-1.8750,0.8390,0.6791,0.1725,0.1534,0.1520
8.2500,8.7350,8.6250,7.4700,5.9700,5.5000,-0.9151,-0.7881,-1.1536,-0.6120,-0.4849,0.2388,0.3659,0.1649,0.3870,0.5161,0.2205,0.3496,1.0659,1.1949,-2.6601,-2.7891,-1.8694,0.8456,0.6753,0.1569,0.1532,0.1518
8.3750,8.7350,8.6250,7.4700,5.9700,5.5000,-0.9539,-0.8269,-1.1945,-0.6157,-0.4886,0.2396,0.3667,0.1304,0.3993,0.5283,0.2665,0.3956,1.1172,1.2462,-2.6660,-2.7950,-1.8623,0.8509,0.6733,0.1441,0.1529,0.1515
8.5000,8.7350,8.6250,7.4700,5.9700,5.5000,-0.9832,-0.8561,-1.2250,-0.6194,-0.4923,0.2393,0.3664,0.1054,0.4091,0.5381,0.3008,0.4299,1.1558,1.2849,-2.6678,-2.7968,-1.8541,0.8553,0.6736,0.1342,0.1525,0.1511
6.5000,8.8350,8.7250,7.6700,6.1700,5.5000,-0.2574,-0.1303,-0.1410,-0.3132,-0.1861,-0.1164,0.0106,0.5240,-1.5025,-1.3735,-2.0265,-1.8974,-1.8297,-1.7007,nan,nan,-1.2526,0.1968,0.5294,0.4696,0.1544,0.1522
6.6250,8.8350,8.7250,7.6700,6.1700,5.5000,-0.2552,-0.1282,-0.1891,-0.3245,-0.1975,-0.0658,0.0613,0.5372,-1.2738,-1.1448,-1.8108,-1.6818,-1.5522,-1.4231,nan,nan,-1.3411,0.2588,0.5458,0.4521,0.1542,0.1521
6.7500,8.8350,8.7250,7.6700,6.1700,5.5000,-0.2586,-0.1316,-0.2439,-0.3357,-0.2087,-0.0148,0.1123,0.5448,-1.0518,-0.9228,-1.5966,-1.4676,-1.2757,-1.1466,nan,nan,-1.4289,0.3210,0.5594,0.4337,0.1541,0.1520
6.8750,8.8350,8.7250,7.6700,6.1700,5.5000,-0.2680,-0.1410,-0.3052,-0.3468,-0.2198,0.0369,0.1640,0.5463,-0.8380,-0.7091,-1.3844,-1.2554,-1.0008,-0.8717,nan,nan,-1.5156,0.3838,0.5701,0.4144,0.1539,0.1519
7.0000,8.8350,8.7250,7.6700,6.1700,5.5000,-0.2848,-0.1577,-0.3736,-0.3579,-0.2308,0.0888,0.2159,0.5407,-0.6340,-0.5050,-1.1747,-1.0456,-0.7280,-0.5990,nan,nan,-1.6010,0.4467,0.5781,0.3942,0.1538,0.1518
7.1250,8.8350,8.7250,7.6700,6.1700,5.5000,-0.3111,-0.1840,-0.4481,-0.3690,-0.2419,0.1369,0.2640,0.5256,-0.4484,-0.3194,-0.9739,-0.8448,-0.4679,-0.3388,nan,nan,-1.6813,0.5058,0.5830,0.3727,0.1537,0.1517
7.2500,8.8350,8.7250,7.6700,6.1700,5.5000,-0.3508,-0.2238,-0.5307,-0.3800,-0.2529,0.1799,0.3070,0.4970,-0.2874,-0.1583,-0.7843,-0.6553,-0.2245,-0.0954,-2.6843,-2.8134,-1.7548,0.5598,0.5837,0.3493,0.1536,0.1515
7.3750,8.8350,8.7250,7.6700,6.1700,5.5000,-0.4017,-0.2746,-0.6200,-0.3896,-0.2625,0.2173,0.3444,0.4564,-0.1525,-0.0234,-0.6094,-0.4804,-0.0027,0.1264,-2.7152,-2.8443,-1.8190,0.6068,0.5802,0.3237,0.1535,0.1513
7.5000,8.8350,8.7250,7.6700,6.1700,5.5000,-0.4626,-0.3355,-0.7104,-0.3964,-0.2693,0.2477,0.3748,0.4024,-0.0513,0.0777,-0.4537,-0.3247,0.1904,0.3194,-2.7476,-2.8766,-1.8707,0.6441,0.5707,0.2962,0.1533,0.1512
7.6250,8.8350,8.7250,7.6700,6.1700,5.5000,-0.5313,-0.4042,-0.8021,-0.4012,-0.2741,0.2731,0.4002,0.3386,0.0238,0.1528,-0.3164,-0.1874,0.3582,0.4872,-2.7852,-2.9142,-1.9115,0.6745,0.5566,0.2671,0.1531,0.1510
7.7500,8.8350,8.7250,7.6700,6.1700,5.5000,-0.6001,-0.4730,-0.8939,-0.4048,-0.2778,0.2938,0.4209,0.2747,0.0745,0.2035,-0.2002,-0.0712,0.4984,0.6274,-2.8235,-2.9525,-1.9404,0.6986,0.5416,0.2379,0.1529,0.1507
7.8750,8.8350,8.7250,7.6700,6.1700,5.5000,-0.6665,-0.5394,-0.9787,-0.4076,-0.2806,0.3106,0.4377,0.2123,0.1077,0.2367,-0.1016,0.0274,0.6166,0.7455,-2.8551,-2.9841,-1.9601,0.7182,0.5257,0.2104,0.1527,0.1504
8.0000,8.8350,8.7250,7.6700,6.1700,5.5000,-0.7307,-0.6036,-1.0549,-0.4106,-0.2836,0.3242,0.4513,0.1512,0.1307,0.2597,-0.0206,0.1085,0.7143,0.8433,-2.8853,-3.0143,-1.9717,0.7349,0.5099,0.1846,0.1524,0.1501
8.1250,8.8350,8.7250,7.6700,6.1700,5.5000,-0.7863,-0.6592,-1.1209,-0.4142,-0.2872,0.3347,0.4618,0.0994,0.1453,0.2743,0.0452,0.1742,0.7940,0.9231,-2.9053,-3.0343,-1.9766,0.7489,0.4974,0.1626,0.1521,0.1497
8.2500,8.8350,8.7250,7.6700,6.1700,5.5000,-0.8318,-0.7047,-1.1746,-0.4183,-0.2913,0.3428,0.4699,0.0589,0.1578,0.2869,0.0990,0.2280,0.8601,0.9892,-2.9206,-3.0496,-1.9775,0.7611,0.4887,0.1449,0.1517,0.1493
8.3750,8.8350,8.7250,7.6700,6.1700,5.5000,-0.8693,-0.7422,-1.2178,-0.4230,-0.2960,0.3485,0.4756,0.0264,0.1686,0.2976,0.1419,0.2709,0.9134,1.0425,-2.9295,-3.0585,-1.9747,0.7715,0.4835,0.1307,0.1512,0.1488
8.5000,8.8350,8.7250,7.6700,6.1700,5.5000,-0.8977,-0.7706,-1.2496,-0.4284,-0.3013,0.3519,0.4790,0.0034,0.1782,0.3072,0.1748,0.3038,0.9551,1.0841,-2.9321,-3.0611,-1.9687,0.7803,0.4824,0.1204,0.1505,0.1481
6.5000,8.9100,8.8000,7.8200,6.3200,5.5000,-0.2753,-0.1482,-0.1884,-0.1509,-0.0239,-0.0882,0.0388,0.3479,-1.7920,-1.6630,-2.1393,-2.0102,-2.0753,-1.9463,nan,nan,-1.2248,0.0642,0.3522,0.4271,0.1535,0.1506
6.6250,8.9100,8.8000,7.8200,6.3200,5.5000,-0.2714,-0.1443,-0.2330,-0.1612,-0.0342,-0.0396,0.0875,0.3617,-1.5656,-1.4366,-1.9266,-1.7976,-1.8034,-1.6744,nan,nan,-1.3137,0.1233,0.3685,0.4125,0.1534,0.1504
6.7500,8.9100,8.8000,7.8200,6.3200,5.5000,-0.2723,-0.1453,-0.2842,-0.1711,-0.0441,0.0102,0.1373,0.3704,-1.3449,-1.2159,-1.7148,-1.5858,-1.5318,-1.4027,nan,nan,-1.4022,0.1832,0.3819,0.3969,0.1532,0.1503
6.8750,8.9100,8.8000,7.8200,6.3200,5.5000,-0.2787,-0.1516,-0.3420,-0.1805,-0.0535,0.0618,0.1889,0.3734,-1.1313,-1.0023,-1.5044,-1.3754,-1.2606,-1.1315,nan,nan,-1.4900,0.2443,0.3921,0.3802,0.1531,0.1502
7.0000,8.9100,8.8000,7.8200,6.3200,5.5000,-0.2912,-0.1642,-0.4067,-0.1900,-0.0629,0.1137,0.2408,0.3702,-0.9259,-0.7968,-1.2957,-1.1666,-0.9899,-0.8609,nan,nan,-1.5770,0.3058,0.3995,0.3626,0.1529,0.1501
7.1250,8.9100,8.8000,7.8200,6.3200,5.5000,-0.3120,-0.1849,-0.4775,-0.1993,-0.0722,0.1631,0.2902,0.3589,-0.7368,-0.6078,-1.0951,-0.9661,-0.7300,-0.6010,nan,nan,-1.6595,0.3648,0.4039,0.3437,0.1528,0.1499
7.2500,8.9100,8.8000,7.8200,6.3200,5.5000,-0.3442,-0.2172,-0.5559,-0.2087,-0.0815,0.2099,0.3370,0.3361,-0.5692,-0.4401,-0.9048,-0.7758,-0.4840,-0.3549,-2.8761,-3.0053,-1.7362,0.4209,0.4047,0.3230,0.1527,0.1497
7.3750,8.9100,8.8000,7.8200,6.3200,5.5000,-0.3863,-0.2592,-0.6412,-0.2169,-0.0898,0.2517,0.3788,0.3028,-0.4266,-0.2975,-0.7290,-0.6001,-0.2581,-0.1290,-2.9090,-3.0381,-1.8043,0.4711,0.4011,0.3005,0.1525,0.1496
7.5000,8.9100,8.8000,7.8200,6.3200,5.5000,-0.4394,-0.3123,-0.7289,-0.2226,-0.0955,0.2875,0.4146,0.2555,-0.3175,-0.1884,-0.5726,-0.4436,-0.0598,0.0693,-2.9437,-3.0727,-1.8603,0.5129,0.3911,0.2746,0.1523,0.1493
7.6250,8.9100,8.8000,7.8200,6.3200,5.5000,-0.5006,-0.3735,-0.8194,-0.2261,-0.0991,0.3190,0.4461,0.1983,-0.2358,-0.1067,-0.4360,-0.3069,0.1127,0.2417,-2.9895,-3.1185,-1.9054,0.5485,0.3758,0.2463,0.1521,0.1491
7.7500,8.9100,8.8000,7.8200,6.3200,5.5000,-0.5619,-0.4348,-0.9100,-0.2290,-0.1020,0.3463,0.4733,0.1409,-0.1830,-0.0540,-0.3235,-0.1945,0.2550,0.3840,-3.0352,-3.1642,-1.9383,0.5785,0.3582,0.2178,0.1519,0.1487
7.8750,8.9100,8.8000,7.8200,6.3200,5.5000,-0.6219,-0.4948,-0.9946,-0.2316,-0.1046,0.3700,0.4971,0.0844,-0.1506,-0.0216,-0.2313,-0.1022,0.3731,0.5021,-3.0763,-3.2053,-1.9621,0.6045,0.3383,0.1898,0.1515,0.1483
8.0000,8.9100,8.8000,7.8200,6.3200,5.5000,-0.6807,-0.5536,-1.0725,-0.2343,-0.1073,0.3906,0.5177,0.0288,-0.1314,-0.0024,-0.1599,-0.0308,0.4682,0.5972,-3.1158,-3.2448,-1.9784,0.6281,0.3185,0.1620,0.1511,0.1478
8.1250,8.9100,8.8000,7.8200,6.3200,5.5000,-0.7314,-0.6043,-1.1398,-0.2385,-0.1115,0.4080,0.5351,-0.0173,-0.1227,0.0064,-0.1054,0.0237,0.5439,0.6730,-3.1405,-3.2695,-1.9886,0.6493,0.3023,0.1379,0.1506,0.1473
8.2500,8.9100,8.8000,7.8200,6.3200,5.5000,-0.7721,-0.6449,-1.1943,-0.2441,-0.1171,0.4222,0.5493,-0.0516,-0.1143,0.0148,-0.0619,0.0670,0.6066,0.7357,-3.1593,-3.2883,-1.9950,0.6686,0.2900,0.1185,0.1499,0.1465
8.3750,8.9100,8.8000,7.8200,6.3200,5.5000,-0.8051,-0.6780,-1.2380,-0.2507,-0.1236,0.4330,0.5601,-0.0782,-0.1061,0.0230,-0.0278,0.1012,0.6578,0.7869,-3.1677,-3.2967,-1.9979,0.6857,0.2829,0.1032,0.1490,0.1456
8.5000,8.9100,8.8000,7.8200,6.3200,5.5000,-0.8291,-0.7020,-1.2698,-0.2583,-0.1312,0.4406,0.5677,-0.0952,-0.0980,0.0311,-0.0018,0.1272,0.6988,0.8278,-3.1669,-3.2959,-1.9979,0.7007,0.2816,0.0927,0.1478,0.1443
6.5000,8.9850,8.8750,7.9700,6.4700,5.5000,-0.3370,-0.2099,-0.2741,0.0428,0.1698,-0.0629,0.0642,0.0979,-2.2078,-2.0788,-2.3058,-2.1767,-2.4114,-2.2824,nan,nan,-1.1757,-0.1056,0.1008,0.3463,0.1520,0.1483
6.6250,8.9850,8.8750,7.9700,6.4700,5.5000,-0.3309,-0.2038,-0.3136,0.0339,0.1609,-0.0173,0.1097,0.1124,-1.9850,-1.8560,-2.0972,-1.9681,-2.1478,-2.0188,nan,nan,-1.2630,-0.0511,0.1169,0.3355,0.1519,0.1481
6.7500,8.9850,8.8750,7.9700,6.4700,5.5000,-0.3290,-0.2019,-0.3598,0.0258,0.1528,0.0309,0.1579,0.1221,-1.7667,-1.6377,-1.8888,-1.7598,-1.8837,-1.7547,nan,nan,-1.3503,0.0051,0.1296,0.3236,0.1518,0.1480
6.8750,8.9850,8.8750,7.9700,6.4700,5.5000,-0.3316,-0.2045,-0.4124,0.0185,0.1454,0.0816,0.2086,0.1267,-1.5541,-1.4250,-1.6810,-1.5520,-1.6183,-1.4893,nan,nan,-1.4374,0.0631,0.1388,0.3104,0.1517,0.1478
7.0000,8.9850,8.8750,7.9700,6.4700,5.5000,-0.3391,-0.2120,-0.4715,0.0112,0.1382,0.1324,0.2595,0.1262,-1.3476,-1.2185,-1.4738,-1.3448,-1.3525,-1.2235,nan,nan,-1.5244,0.1213,0.1454,0.2963,0.1515,0.1477
7.1250,8.9850,8.8750,7.9700,6.4700,5.5000,-0.3527,-0.2256,-0.5363,0.0040,0.1310,0.1829,0.3100,0.1196,-1.1543,-1.0252,-1.2738,-1.1448,-1.0948,-0.9658,nan,nan,-1.6076,0.1790,0.1495,0.2813,0.1514,0.1476
7.2500,8.9850,8.8750,7.9700,6.4700,5.5000,-0.3746,-0.2475,-0.6076,-0.0032,0.1239,0.2330,0.3601,0.1050,-0.9774,-0.8484,-1.0824,-0.9534,-0.8463,-0.7172,-3.1193,-3.2484,-1.6859,0.2362,0.1509,0.2651,0.1513,0.1474
7.3750,8.9850,8.8750,7.9700,6.4700,5.5000,-0.4040,-0.2769,-0.6850,-0.0099,0.1172,0.2796,0.4067,0.0826,-0.8231,-0.6940,-0.9051,-0.7760,-0.6160,-0.4868,-3.1512,-3.2803,-1.7557,0.2894,0.1485,0.2472,0.1511,0.1471
7.5000,8.9850,8.8750,7.9700,6.4700,5.5000,-0.4448,-0.3177,-0.7664,-0.0146,0.1125,0.3216,0.4487,0.0467,-0.6999,-0.5708,-0.7466,-0.6175,-0.4104,-0.2813,-3.1852,-3.3143,-1.8127,0.3362,0.1405,0.2263,0.1509,0.1468
7.6250,8.9850,8.8750,7.9700,6.4700,5.5000,-0.4938,-0.3667,-0.8521,-0.0173,0.1098,0.3603,0.4873,0.0008,-0.6054,-0.4763,-0.6095,-0.4804,-0.2312,-0.1022,-3.2392,-3.3682,-1.8585,0.3780,0.1268,0.2023,0.1507,0.1464
7.7500,8.9850,8.8750,7.9700,6.4700,5.5000,-0.5429,-0.4158,-0.9382,-0.0197,0.1073,0.3954,0.5224,-0.0451,-0.5465,-0.4174,-0.5014,-0.3723,-0.0862,0.0428,-3.2916,-3.4206,-1.8920,0.4151,0.1085,0.1764,0.1504,0.1460
7.8750,8.9850,8.8750,7.9700,6.4700,5.5000,-0.5922,-0.4651,-1.0202,-0.0225,0.1046,0.4275,0.5545,-0.0908,-0.5133,-0.3843,-0.4177,-0.2887,0.0313,0.1603,-3.3436,-3.4726,-1.9172,0.4493,0.0862,0.1487,0.1500,0.1455
8.0000,8.9850,8.8750,7.9700,6.4700,5.5000,-0.6414,-0.5144,-1.0979,-0.0255,0.1016,0.4565,0.5835,-0.1363,-0.4982,-0.3692,-0.3619,-0.2329,0.1201,0.2491,-3.3940,-3.5230,-1.9372,0.4820,0.0637,0.1209,0.1494,0.1448
8.1250,8.9850,8.8750,7.9700,6.4700,5.5000,-0.6831,-0.5561,-1.1648,-0.0311,0.0960,0.4818,0.6088,-0.1716,-0.4977,-0.3686,-0.3270,-0.1980,0.1866,0.3156,-3.4222,-3.5512,-1.9533,0.5132,0.0445,0.0958,0.1486,0.1440
8.2500,8.9850,8.8750,7.9700,6.4700,5.5000,-0.7153,-0.5882,-1.2185,-0.0395,0.0875,0.5032,0.6303,-0.1945,-0.4964,-0.3673,-0.3018,-0.1728,0.2410,0.3700,-3.4433,-3.5723,-1.9675,0.5428,0.0286,0.0738,0.1474,0.1428
8.3750,8.9850,8.8750,7.9700,6.4700,5.5000,-0.7408,-0.6137,-1.2614,-0.0490,0.0780,0.5206,0.6477,-0.2099,-0.4925,-0.3634,-0.2838,-0.1548,0.2857,0.4147,-3.4479,-3.5769,-1.9798,0.5697,0.0201,0.0572,0.1459,0.1411
8.5000,8.9850,8.8750,7.9700,6.4700,5.5000,-0.7581,-0.6311,-1.2920,-0.0600,0.0671,0.5339,0.6610,-0.2159,-0.4874,-0.3584,-0.2715,-0.1425,0.3224,0.4514,-3.4391,-3.5682,-1.9905,0.5939,0.0197,0.0465,0.1439,0.1389
